"Sex","Age","Time","Value"
"All persons","Population (hist&proj) 60-64, persons","1984",4153.208
"All persons","Population (hist&proj) 60-64, persons","1985",4167.222
"All persons","Population (hist&proj) 60-64, persons","1986",4105.252
"All persons","Population (hist&proj) 60-64, persons","1987",4081.487
"All persons","Population (hist&proj) 60-64, persons","1988",4140.97
"All persons","Population (hist&proj) 60-64, persons","1989",4240.573
"All persons","Population (hist&proj) 60-64, persons","1990",4319.916
"All persons","Population (hist&proj) 60-64, persons","1991",4352.001
"All persons","Population (hist&proj) 60-64, persons","1992",4337.573
"All persons","Population (hist&proj) 60-64, persons","1993",4278.011
"All persons","Population (hist&proj) 60-64, persons","1994",4282.532
"All persons","Population (hist&proj) 60-64, persons","1995",4404.379
"All persons","Population (hist&proj) 60-64, persons","1996",4587.883
"All persons","Population (hist&proj) 60-64, persons","1997",4829.719
"All persons","Population (hist&proj) 60-64, persons","1998",5127.742
"All persons","Population (hist&proj) 60-64, persons","1999",5412.398
"All persons","Population (hist&proj) 60-64, persons","2000",5624.031
"All persons","Population (hist&proj) 60-64, persons","2001",5761.886
"All persons","Population (hist&proj) 60-64, persons","2002",5734.587
"All persons","Population (hist&proj) 60-64, persons","2003",5570.011
"All persons","Population (hist&proj) 60-64, persons","2004",5337.115
"All persons","Population (hist&proj) 60-64, persons","2005",4933.9
"All persons","Population (hist&proj) 60-64, persons","2006",4486.985
"All persons","Population (hist&proj) 60-64, persons","2007",4277.437
"All persons","Population (hist&proj) 60-64, persons","2008",4239.83
"All persons","Population (hist&proj) 60-64, persons","2009",4268.162
"All persons","Population (hist&proj) 60-64, persons","2010",4530.882
"All persons","Population (hist&proj) 60-64, persons","2011",4831.143
"All persons","Population (hist&proj) 60-64, persons","2012",5039.803
"All persons","Population (hist&proj) 60-64, persons","2013",5177.231
"All persons","Population (hist&proj) 60-64, persons","2014",5264.054
"All persons","Population (hist&proj) 60-64, persons","2015",5319.736
"All persons","Population (hist&proj) 60-64, persons","2016",5387.239
"All persons","Population (hist&proj) 60-64, persons","2017",5479.491
"All persons","Population (hist&proj) 60-64, persons","2018",5589.771
"All persons","Population (hist&proj) 60-64, persons","2019",5729.108
"All persons","Population (hist&proj) 60-64, persons","2020",5896.473
"All persons","Population (hist&proj) 60-64, persons","2021",6078.587
"All persons","Population (hist&proj) 60-64, persons","2022",6259.751
"All persons","Population (hist&proj) 60-64, persons","2023",6447.563
"All persons","Population (hist&proj) 60-64, persons","2024",6619.498
"All persons","Population (hist&proj) 60-64, persons","2025",6734.524
"All persons","Population (hist&proj) 60-64, persons","2026",6797.568
"All persons","Population (hist&proj) 60-64, persons","2027",6812.21
"All persons","Population (hist&proj) 60-64, persons","2028",6763.814
"All persons","Population (hist&proj) 60-64, persons","2029",6647.232
"All persons","Population (hist&proj) 60-64, persons","2030",6468.257
"All persons","Population (hist&proj) 60-64, persons","2031",6239.307
"All persons","Population (hist&proj) 60-64, persons","2032",5957.406
"All persons","Population (hist&proj) 60-64, persons","2033",5616.185
"All persons","Population (hist&proj) 60-64, persons","2034",5272.252
"All persons","Population (hist&proj) 60-64, persons","2035",4987.439
"All persons","Population (hist&proj) 60-64, persons","2036",4774.238
"All persons","Population (hist&proj) 60-64, persons","2037",4654.338
"All persons","Population (hist&proj) 60-64, persons","2038",4637.383
"All persons","Population (hist&proj) 60-64, persons","2039",4677.144
"All persons","Population (hist&proj) 60-64, persons","2040",4755.673
"All persons","Population (hist&proj) 60-64, persons","2041",4846.259
"All persons","Population (hist&proj) 60-64, persons","2042",4914.287
"All persons","Population (hist&proj) 60-64, persons","2043",4958.679
"All persons","Population (hist&proj) 60-64, persons","2044",4975.377
"All persons","Population (hist&proj) 60-64, persons","2045",4959.809
"All persons","Population (hist&proj) 60-64, persons","2046",4942.189
"All persons","Population (hist&proj) 60-64, persons","2047",4952.204
"All persons","Population (hist&proj) 60-64, persons","2048",4992.87
"All persons","Population (hist&proj) 60-64, persons","2049",5049.187
"All persons","Population (hist&proj) 60-64, persons","2050",5103.926
"Males","Population (hist&proj) 65-69, persons","1950",1184
"Males","Population (hist&proj) 65-69, persons","1951",1207.872
"Males","Population (hist&proj) 65-69, persons","1952",1221.952
"Males","Population (hist&proj) 65-69, persons","1953",1235.908
"Males","Population (hist&proj) 65-69, persons","1954",1247.042
"Males","Population (hist&proj) 65-69, persons","1955",1252.019
"Males","Population (hist&proj) 65-69, persons","1956",1248.701
"Males","Population (hist&proj) 65-69, persons","1957",1248.729
"Males","Population (hist&proj) 65-69, persons","1958",1256.858
"Males","Population (hist&proj) 65-69, persons","1959",1263.539
"Males","Population (hist&proj) 65-69, persons","1960",1275.065
"Males","Population (hist&proj) 65-69, persons","1961",1300.819
"Males","Population (hist&proj) 65-69, persons","1962",1337.526
"Males","Population (hist&proj) 65-69, persons","1963",1383.378
"Males","Population (hist&proj) 65-69, persons","1964",1441.731
"Males","Population (hist&proj) 65-69, persons","1965",1511.793
"Males","Population (hist&proj) 65-69, persons","1966",1585.061
"Males","Population (hist&proj) 65-69, persons","1967",1656.354
"Males","Population (hist&proj) 65-69, persons","1968",1710.747
"Males","Population (hist&proj) 65-69, persons","1969",1746.512
"Males","Population (hist&proj) 65-69, persons","1970",1775.617
"Males","Population (hist&proj) 65-69, persons","1971",1784.047
"Males","Population (hist&proj) 65-69, persons","1972",1774.333
"Males","Population (hist&proj) 65-69, persons","1973",1761.344
"Males","Population (hist&proj) 65-69, persons","1974",1742.262
"Males","Population (hist&proj) 65-69, persons","1975",1710.055
"Males","Population (hist&proj) 65-69, persons","1976",1672.822
"Males","Population (hist&proj) 65-69, persons","1977",1645.277
"Males","Population (hist&proj) 65-69, persons","1978",1621.006
"Males","Population (hist&proj) 65-69, persons","1979",1584.665
"Males","Population (hist&proj) 65-69, persons","1980",1512
"Males","Population (hist&proj) 65-69, persons","1981",1386.987
"Males","Population (hist&proj) 65-69, persons","1982",1226.239
"Males","Population (hist&proj) 65-69, persons","1983",1064.102
"Males","Population (hist&proj) 65-69, persons","1984",964.164
"Males","Population (hist&proj) 65-69, persons","1985",983.435
"Males","Population (hist&proj) 65-69, persons","1986",1095.803
"Males","Population (hist&proj) 65-69, persons","1987",1236.908
"Males","Population (hist&proj) 65-69, persons","1988",1364.026
"Males","Population (hist&proj) 65-69, persons","1989",1438.306
"Males","Population (hist&proj) 65-69, persons","1990",1463.228
"Males","Population (hist&proj) 65-69, persons","1991",1478.181
"Males","Population (hist&proj) 65-69, persons","1992",1513.945
"Males","Population (hist&proj) 65-69, persons","1993",1594.889
"Males","Population (hist&proj) 65-69, persons","1994",1699.838
"Males","Population (hist&proj) 65-69, persons","1995",1786.339
"Males","Population (hist&proj) 65-69, persons","1996",1839.339
"Males","Population (hist&proj) 65-69, persons","1997",1858.079
"Males","Population (hist&proj) 65-69, persons","1998",1843.899
"Males","Population (hist&proj) 65-69, persons","1999",1856.098
"Males","Population (hist&proj) 65-69, persons","2000",1922.69
"Males","Population (hist&proj) 65-69, persons","2001",2016.9
"Males","Population (hist&proj) 65-69, persons","2002",2137.219
"Males","Population (hist&proj) 65-69, persons","2003",2281.31
"Males","Population (hist&proj) 65-69, persons","2004",2417.748
"Males","Population (hist&proj) 65-69, persons","2005",2521.182
"Males","Population (hist&proj) 65-69, persons","2006",2590.685
"Males","Population (hist&proj) 65-69, persons","2007",2583.009
"Males","Population (hist&proj) 65-69, persons","2008",2510.936
"Males","Population (hist&proj) 65-69, persons","2009",2407.5
"Males","Population (hist&proj) 65-69, persons","2010",2242.483
"Males","Population (hist&proj) 65-69, persons","2011",2046.371
"Males","Population (hist&proj) 65-69, persons","2012",1958.579
"Males","Population (hist&proj) 65-69, persons","2013",1949.274
"Males","Population (hist&proj) 65-69, persons","2014",1972.132
"Males","Population (hist&proj) 65-69, persons","2015",2075.236
"Males","Population (hist&proj) 65-69, persons","2016",2211.793
"Males","Population (hist&proj) 65-69, persons","2017",2305.304
"Males","Population (hist&proj) 65-69, persons","2018",2366.175
"Males","Population (hist&proj) 65-69, persons","2019",2405.618
"Males","Population (hist&proj) 65-69, persons","2020",2435.834
"Males","Population (hist&proj) 65-69, persons","2021",2475.428
"Males","Population (hist&proj) 65-69, persons","2022",2528.309
"Males","Population (hist&proj) 65-69, persons","2023",2590.413
"Males","Population (hist&proj) 65-69, persons","2024",2665.212
"Males","Population (hist&proj) 65-69, persons","2025",2750.702
"Males","Population (hist&proj) 65-69, persons","2026",2840.772
"Males","Population (hist&proj) 65-69, persons","2027",2930.379
"Males","Population (hist&proj) 65-69, persons","2028",3024.386
"Males","Population (hist&proj) 65-69, persons","2029",3112.202
"Males","Population (hist&proj) 65-69, persons","2030",3174.427
"Males","Population (hist&proj) 65-69, persons","2031",3211.325
"Males","Population (hist&proj) 65-69, persons","2032",3221.852
"Males","Population (hist&proj) 65-69, persons","2033",3200.015
"Males","Population (hist&proj) 65-69, persons","2034",3145.013
"Males","Population (hist&proj) 65-69, persons","2035",3058.809
"Males","Population (hist&proj) 65-69, persons","2036",2948.16
"Males","Population (hist&proj) 65-69, persons","2037",2812.925
"Males","Population (hist&proj) 65-69, persons","2038",2649.017
"Males","Population (hist&proj) 65-69, persons","2039",2483.393
"Males","Population (hist&proj) 65-69, persons","2040",2347.064
"Males","Population (hist&proj) 65-69, persons","2041",2246.237
"Males","Population (hist&proj) 65-69, persons","2042",2190.218
"Males","Population (hist&proj) 65-69, persons","2043",2183.13
"Males","Population (hist&proj) 65-69, persons","2044",2202.806
"Males","Population (hist&proj) 65-69, persons","2045",2239.885
"Males","Population (hist&proj) 65-69, persons","2046",2282.467
"Males","Population (hist&proj) 65-69, persons","2047",2316.048
"Males","Population (hist&proj) 65-69, persons","2048",2339.652
"Males","Population (hist&proj) 65-69, persons","2049",2351.226
"Males","Population (hist&proj) 65-69, persons","2050",2349.04
"Females","Population (hist&proj) 65-69, persons","1950",1499
"Females","Population (hist&proj) 65-69, persons","1951",1546.017
"Females","Population (hist&proj) 65-69, persons","1952",1592.251
"Females","Population (hist&proj) 65-69, persons","1953",1638.9
"Females","Population (hist&proj) 65-69, persons","1954",1687.944
"Females","Population (hist&proj) 65-69, persons","1955",1731.569
"Females","Population (hist&proj) 65-69, persons","1956",1768.044
"Females","Population (hist&proj) 65-69, persons","1957",1806.997
"Females","Population (hist&proj) 65-69, persons","1958",1853.624
"Females","Population (hist&proj) 65-69, persons","1959",1900.29
"Females","Population (hist&proj) 65-69, persons","1960",1947.956
"Females","Population (hist&proj) 65-69, persons","1961",2007.664
"Females","Population (hist&proj) 65-69, persons","1962",2068.675
"Females","Population (hist&proj) 65-69, persons","1963",2123.686
"Females","Population (hist&proj) 65-69, persons","1964",2172.373
"Females","Population (hist&proj) 65-69, persons","1965",2216.399
"Females","Population (hist&proj) 65-69, persons","1966",2261.026
"Females","Population (hist&proj) 65-69, persons","1967",2311.218
"Females","Population (hist&proj) 65-69, persons","1968",2350.581
"Females","Population (hist&proj) 65-69, persons","1969",2380.969
"Females","Population (hist&proj) 65-69, persons","1970",2412.157
"Females","Population (hist&proj) 65-69, persons","1971",2442.322
"Females","Population (hist&proj) 65-69, persons","1972",2474.652
"Females","Population (hist&proj) 65-69, persons","1973",2513.072
"Females","Population (hist&proj) 65-69, persons","1974",2554.5
"Females","Population (hist&proj) 65-69, persons","1975",2583.112
"Females","Population (hist&proj) 65-69, persons","1976",2587.131
"Females","Population (hist&proj) 65-69, persons","1977",2582.736
"Females","Population (hist&proj) 65-69, persons","1978",2577.753
"Females","Population (hist&proj) 65-69, persons","1979",2552.939
"Females","Population (hist&proj) 65-69, persons","1980",2467.358
"Females","Population (hist&proj) 65-69, persons","1981",2288.066
"Females","Population (hist&proj) 65-69, persons","1982",2044.274
"Females","Population (hist&proj) 65-69, persons","1983",1788.439
